f1,f2,f3,f4,f5,target
-253.9923142438571,815.988957309538,479.525867060317,-69.95574596093257,-687.8854170089762,0
-247.2703598517973,665.4406017374188,636.1799923120768,167.94271850232624,-688.0961347780125,0
-238.06943694025017,423.9198472320315,931.2017752384619,101.83023855254342,-687.9026937293352,0
-274.67236403544564,934.1815651340971,1069.1096338762459,91.06030382161653,-688.0081817156164,0
-226.23163032740428,1199.155084406063,189.61331691540192,-586.90418260868,-688.0096595827855,0
-225.39044257147214,538.4238383372515,458.5189651147124,-62.37767658588689,-688.1113968429325,0
-276.37828822941657,1216.7052041004818,-721.1383564100909,296.9185056701165,-688.053985586147,0
-227.9879046524431,1235.9960264435535,378.0139161671725,130.30111796960546,-688.0247676665787,0
-301.63408424209763,1696.768793841372,31.452170037248038,816.5680510901522,-688.0288565153709,0
-231.12561611438468,368.510920889569,725.6853920738167,68.71585794525612,-687.9867668236135,0
-227.9283138235561,681.6956542549786,-250.08636409973565,498.0188804749956,-688.0508946618984,0
-231.4525008595367,1357.153529643901,276.2409404467022,664.3249321615712,-687.9256464909938,0
-277.1464087412253,1557.8195512624409,-106.84802724688268,48.527119747209696,-687.9785947685433,0
-228.10920324602932,1423.8670008182623,990.3836620741647,285.6935030663953,-687.9842854549519,0
-319.7401361849206,285.9187088136131,1347.3156282685243,-527.898219693672,-688.0230846407316,0
-207.78016094405913,999.6525749623828,928.0104191256544,411.7243377922624,-687.8496366672335,0
-239.78526516551787,1212.169347342392,101.86461759364147,428.90787662656305,-687.9932004985785,0
-267.99708122764343,1320.492587146233,914.7995716524902,864.2210461695179,-687.8378111430169,0
-216.34664226897837,95.61903786689686,1377.8283750976543,559.8975760565789,-688.0216510441129,0
-223.447564316637,415.60176606272006,773.3029436776798,-322.58586325375006,-688.0249104611552,0
-224.16291140491836,1403.9393607328643,626.7063133397146,84.28553874802115,-688.1254553014436,0
-258.7976562644907,1151.2984026242073,305.60533065498726,188.39909049556306,-687.9770021357197,0
-263.0446983727095,936.9675028540498,327.6405925465805,767.3902074755117,-688.1325001502918,0
-271.49227875398094,493.8244471315737,573.5431836400147,227.78776190599862,-687.8378934845717,0
-177.38225732852908,539.3375086141698,464.23791613962493,274.8536584646496,-688.0241098361863,0
-227.2363779290691,789.249924999517,-69.8295416776765,86.8925505378792,-688.0394888643708,0
-211.84909523413447,1792.0668556063288,586.3975705700794,241.2692768127218,-687.9509894598377,0
-206.36199119754036,1445.068217101339,406.16109934869496,297.0854158951243,-687.9124988304841,0
-293.7985968171291,1469.3810796494956,1331.4038292364203,657.4835537950393,-688.0585659321824,0
-325.16803060585477,1233.3730170315512,83.89315914176854,310.72944395817655,-687.8445914355135,0
-275.68005312881826,724.5923586585943,602.3493699169677,-315.17584452951303,-688.021035154966,0
-249.98289622347792,760.7037862435009,768.191760522422,1289.828830666395,-687.955090549996,0
-282.6434374086623,1565.6935280536557,-330.4213540372971,-351.2766092790829,-688.0085115438482,0
-261.58161218761245,611.4719087487015,448.2317214112988,305.83504504464906,-687.8804640815546,0
-247.48292481440237,638.2283905592262,971.3105768425139,-125.66583760174382,-688.0883457541391,0
-205.46792206342266,1436.2413801546638,67.83868752075875,39.68014788300067,-688.0332754865663,0
-238.6094694459333,1712.6730340153476,815.4287829203697,606.4094476599103,-687.8996420956342,0
-250.92425295103044,1408.8355849487184,836.5031650792084,765.8719608793213,-687.9980808031385,1
-316.42826459741616,1390.9955430397958,638.8726439258385,80.38411947067998,-687.9811985589103,0
-154.63499484359886,600.6422369433585,37.33623020964535,231.00269632565016,-687.8718818910831,0
-165.04800449574378,1209.3203465579425,-171.21648836690224,975.772667578389,-687.9642172059745,0
-282.4925847816226,395.87076670869413,882.1522432905365,291.6502512952816,-687.9361660176719,0
-202.4321447051689,525.7213852359291,1147.0651977596312,-7.740773382751087,-687.7962015872712,0
-228.35360757206138,470.4141046469234,-548.7211580374253,516.8275859567134,-687.9915117963725,0
-256.7829505057912,1260.2938258841818,969.1947967481359,680.660394422009,-688.0531216122039,0
-197.17854836428458,630.2196461196659,-664.1370837512984,-268.1456298130757,-687.9459423703754,0
-287.8107501015238,860.190996320033,633.1141273873986,125.6730186319508,-688.0007590327432,0
-298.0578310259159,911.706491216937,-568.490810169553,-73.63983626263257,-688.0341108848995,0
-259.94174839004626,801.5107811351995,943.9662208396808,822.761819832204,-688.0487307301563,0
-175.8109616792688,536.4279106316022,550.2512750843547,399.0985985719873,-687.7746116800479,0
-271.35809489454687,59.88576721925381,1209.1776187192977,-131.85049688122228,-687.9905428819329,0
-293.0471516514591,733.4215958152121,43.79211552009144,464.49923712796357,-687.9565023052329,0
-276.58836870265844,1367.867754774839,591.486258960109,-531.8386629087474,-687.8919491519242,0
-243.95219018990096,1552.80959692731,525.9465967941322,-115.39388907273457,-687.9784393729523,0
-220.62047074568878,540.4364961364249,243.83949006903183,109.75399355689717,-688.0511617523508,0
-279.4251894991462,982.2463939158888,1065.2267574493117,322.58428456347826,-687.9662480788571,0
-282.24991519182265,1414.3717367539518,680.7406335962305,-81.82849097049552,-687.8935692954195,0
-229.8296007859748,520.3932920090083,413.2987554907103,2.6806637014073544,-687.7600718263168,0
-230.87858077093904,988.902841089037,700.3194116611659,742.061217318489,-687.9691351078317,0
-273.1531296633706,1296.8677392444492,376.5156006221545,-225.27231328693398,-688.0600350765545,0
-193.2813895294974,963.0873202401132,169.2041916266108,104.75892179043474,-687.9005873035888,0
-261.978059982916,222.5601330797739,626.9083096967719,674.5924759786124,-687.8748849336654,0
-272.0006098762116,1495.8743033766536,570.4628704586212,687.5476949463302,-687.9185746509487,0
-308.26793717820107,1719.5532616970977,489.8798092222868,425.1400844509158,-688.0661415856596,0
-231.87427556237407,1418.0097370571084,1431.648051922008,750.4495293683995,-687.9200722514007,0
-309.1265224983172,963.3815629476197,167.73310101634627,290.12897404594173,-688.0563137919222,0
-258.8408411632586,659.1942297885219,189.90470563818815,-15.27657887209341,-687.9731729572871,0
-240.13323421206246,-268.79731242073444,-724.2285445461166,63.540022034123666,-687.9779371836084,0
-243.79226123773196,560.6068236956653,468.720480634151,247.29134333644257,-688.0192423968084,0
-212.72315196620883,984.3241507883171,737.4684313544542,224.50978561578285,-687.8008442302437,0
-228.44187430290324,672.8659169850514,874.4713258070087,-449.50732080069577,-687.9535160318517,0
-238.89078089846504,962.7951471481796,297.0984482033672,-202.51267765010402,-688.023458331939,0
-247.07261305845753,379.88672039042615,1349.0716914464429,-845.7897944572319,-687.9876072346258,0
-246.75923558076235,1139.0906695257743,6.0255199915985145,645.3428725502154,-688.0699725849913,0
-272.2568473927126,1192.1697561007086,984.0821660191841,-357.2381204918672,-687.7591870048684,1
-284.7457414801768,286.83830075999856,715.3453295094376,59.747361010442546,-688.000889689667,0
-228.4702549072278,186.08516702397696,-387.07931636453736,-38.654442895573,-687.8797759906769,0
-271.80181132486365,1650.429778899038,1064.4952642087528,309.07558777991676,-687.9365778099268,0
-240.29123351172854,976.2360198636758,280.8670348837212,98.49730459461824,-688.0450511451966,0
-334.2150983665495,1418.5450291075806,542.617102015459,199.77034139153434,-687.9320589779599,0
-282.14162132254023,432.5585062212475,322.1455367837344,737.6910956223119,-688.0526522036711,0
-349.9324569058847,657.2186304300618,1035.3378417403992,-487.00654889977363,-688.0535403896968,1
-240.98682596997332,2105.1026398296217,-215.1179506402848,-354.44670252175376,-687.9366567200778,0
-205.5162240525467,609.1178794170709,-346.70919443827097,368.64005645876125,-687.9154078763869,0
-183.88319757446462,1209.124636570185,878.0209218089981,93.77438340259594,-687.7748485596898,0
-265.92552270628954,614.821060901191,1368.7453428821095,-384.98006177540526,-688.1048747661843,1
-246.41372547144448,900.6152729069876,350.0438928474795,589.9012247104333,-688.0326043891242,0
-248.50133750422862,732.7648533223876,18.3786335694366,172.8912550091034,-687.8971129868223,0
-170.99667887537697,1172.8125854089108,-791.4296170779103,182.25232527249744,-687.9588868557172,0
-215.63454318895154,987.9886937721678,1090.5323422738456,352.0197693219586,-687.8427716491025,0
-267.45586243556863,969.0351371630102,877.3086513177566,-28.689328273517674,-688.0235095636082,0
-274.63970786393463,550.5165500598474,725.2688440604727,-527.3989792231437,-688.0824489669396,0
-180.7138387685222,561.8131800206647,563.9953092086838,-390.8689017121852,-687.9554763762285,0
-278.01874079792907,169.32032841278192,1132.4481024051638,664.4090170795472,-687.9709799254035,0
-213.25219107255805,1792.878747937696,841.0258502018532,386.78177962066326,-687.9474101970403,0
-226.4405524279684,730.9787421350703,325.6699490420874,375.4108970132167,-687.9991823950897,0
-264.70655721444746,901.5160414193019,1039.2916589193424,-250.0647043666171,-687.9043013255224,0
-221.07737707355773,1269.4814227643742,60.61469351806744,-471.26161922175413,-687.9196508982025,0
-243.8515253697807,1371.8511035603472,113.71946961804241,497.5499630467113,-687.8815834866699,0
-254.511934946992,1096.7069661790736,654.9711123848568,-127.14862067791586,-687.9218519284753,0
-189.76866368441242,911.8283272598738,-266.47458570301546,-74.12506724942472,-688.0996438762846,0
-202.2905073100768,1259.3145932831803,213.303247788902,-362.79102303018647,-688.0268400687308,0
-274.97608131210757,952.6721338811255,501.8675552219999,727.1583084663725,-688.0160256924078,0
-307.76255954916513,359.5316021053628,452.47545639955973,-90.49767339146592,-687.9851887895364,0
-268.0320462117592,1365.2291670102306,170.50504007665035,48.27368078346257,-687.9075250847618,0
-272.21362972540436,1099.64969086316,629.7305146336889,253.31191563507178,-688.0500094282442,0
-204.57022653726048,1941.5360452095745,468.4019527565075,-215.97425954411023,-687.9604796999092,0
-213.6124606261738,613.2915647579223,399.5382915637156,331.8691838260173,-687.8701461615148,0
-221.69445465486885,1284.0271834488067,250.85360528459844,356.0676778741303,-688.0182732458035,0
-219.05233377411187,1440.6283433427234,740.6696680091204,52.19643955780262,-687.9783956503031,0
-182.83312814758918,737.1654517921894,988.984967348092,331.1730131549881,-687.9884304763888,1
-301.5988682349411,1000.5364321704504,509.53831692587113,910.8654514965648,-688.0289098143122,1
-164.43115586647326,1078.8530835180648,652.9024942338883,-36.93578555535515,-687.9385028777118,0
-233.0907246811037,1340.4470288161658,-25.17322017315928,752.9699329144257,-687.9349086648148,0
-227.995939073295,797.9453124626675,-0.08343551671316618,226.0418793452095,-687.9483069683334,0
-303.13581610324246,1272.9817565803755,962.2502005710985,-90.8873454929826,-688.0414057160144,0
-262.33821529750713,912.62042140211,331.9023786651436,173.25552752929872,-687.9456766969093,0
-302.48909011451605,314.4192876086365,-897.1509868387564,569.6052663403137,-687.961547415871,0
-211.42681105539913,368.5433153378375,476.1915533893912,282.1695483038077,-688.0059475409444,0
-309.46762895620793,1719.1469009905466,1163.6295542578328,46.46063696403601,-687.9234577673416,0
-269.19126478577203,435.208844239277,1377.6186361013133,-456.52376489670064,-687.9846882499767,0
-247.7416421520582,1674.8225740713417,912.2822107408175,-463.19141202194805,-687.9629307425656,0
-250.12601464175592,794.4811941869418,773.8924373879593,-359.25475243388394,-687.9941631123928,0
-232.87333861695518,1219.723239949778,538.6976203774083,83.40727138469558,-687.971948438748,0
-223.01421206912735,917.3068110518296,-56.93588909745199,-289.89224150361076,-688.0773447600342,0
-196.05969623417587,1279.621608096247,410.7439420325368,18.077153876386063,-688.0068822761406,0
-209.71623777986852,1793.413076971112,161.29142165904187,646.9704850066385,-687.960563558048,0
-258.9260955725655,1605.9613598437522,458.9050232514217,314.3755554317847,-687.9436147617694,0
-312.1877369359306,1036.5124909591718,182.64187140269496,-364.0127881990196,-688.0025121348906,0
-270.721389075279,1383.7973701755964,-67.90692442820341,-114.65846773785944,-687.9446062973494,0
-300.8882236708422,592.7679073708266,-368.2504840437974,560.7048358372454,-687.9859086118022,1
-251.5196974084587,1330.4627433098995,102.85344179586826,74.08774933422828,-688.0440021685812,0
-290.8142039829285,470.25281387914055,217.74268820597848,45.32970014419038,-687.9405092498525,0
-284.5092545768233,1051.1357986730914,706.4885293844231,12.535677342514049,-688.0246416150311,0
-247.71317888757696,806.387634107069,574.1637982595824,817.3857841018429,-687.9574375843146,0
-275.01202182191855,484.160333452231,37.887067962020126,-380.4492356331209,-687.890945718392,0
-335.09085196843535,1130.0435329071681,29.955930285196644,-5.073812920680183,-688.0318180858225,1
-196.42589308807135,909.0703935197222,859.1771461442347,711.0015280353181,-687.9501452783182,0
-295.98218565691496,798.0855953891479,92.86387683971054,-1.5580582669144007,-687.9700002918079,0
-255.97601702882287,1094.449249973411,742.6400305130524,144.33205282468396,-687.9316727113023,0
-271.6248427485897,1517.2354515346256,181.2322395139882,670.1839515685878,-688.0763005409733,0
-265.2571093013308,746.4075067695323,603.4837809970466,537.7190001758768,-688.0588584365712,0
-292.67905324950095,244.81329324917544,1124.079982222016,314.8655318684448,-688.0461600567277,0
-267.6197721928904,1454.933264328551,324.92826846719174,64.13375965627102,-688.0228388715152,0
-289.55117688850964,1455.665056594241,1300.9386779938368,-191.81698113710337,-687.8546106464305,0
-269.2892099102383,1151.3747092055958,1169.0947860300112,140.01434008947695,-687.9879538155727,0
-220.72744729020803,381.557122254708,1037.5185725430229,253.72409246431147,-688.0071762586168,0
-273.690517604403,253.45268612584516,195.90180031081644,93.02683351352452,-688.0443842597841,0
-252.6333130491951,1122.9300148996335,357.2518156231012,459.0816694521856,-688.0248274777043,0
-213.1028001411019,958.4832826678083,1236.6164685001786,1150.8890908909761,-687.9989037425105,0
-267.0909513842607,786.0955511744229,761.8390087105663,721.0510965122195,-688.0129518713817,0
-236.55086888311448,837.7639953442994,773.0424348931031,793.5254245364489,-687.9812120576435,0
-313.8561855942188,1249.8517716148428,47.635274320085614,140.788843785147,-687.9021581249556,0
-239.71110861412944,853.7857404922246,176.04702739365086,-948.0885645105604,-687.908984244677,0
-260.4533771729979,1610.2338525593796,663.0018986037442,-16.417755240429443,-687.8806248617518,0
-207.53430787699293,798.8401135529148,1060.8103164094214,-22.01965815139073,-687.9504344287575,0
-229.38368440039724,1268.9987998008417,774.7488079307539,65.92340571627733,-687.8785605168036,0
-255.60936186578073,634.9117905481444,186.81889996614586,963.5772543680766,-688.019813766303,0
-202.23871829881642,369.60713001334113,707.9406061599022,314.6595522454509,-687.8379678340732,0
-275.583821318677,465.53099801794207,405.73269444931935,854.8835452708784,-688.0307539499837,0
-348.4758070528468,929.4222299054632,938.7493426033126,-203.1180173408602,-687.8974718470268,0
-289.96269579250037,832.7846111444829,840.3290412658372,-271.710363067374,-687.9487519024456,0
-205.1280575387183,1123.4063567071594,103.6748548274278,797.1832172746319,-687.9120566752638,0
-321.0390568859891,1306.2166373299226,178.3007574141729,274.95601040605055,-687.8851545296791,0
-271.63406648179193,130.67812993518135,1216.760479575721,657.3063516319305,-687.9694333508457,0
-218.7547621756768,728.4179905796223,512.4729720032349,140.32584377023414,-687.9880309308613,0
-237.37783936108707,335.5507620140527,338.1974682400212,321.53066553620226,-687.8212796775679,0
-294.92350526390896,1145.2413992839765,779.0622718367395,-543.9529472322569,-687.93112921531,0
-217.74228635820094,1177.1373957919384,422.02425618647266,328.94074862161517,-687.9496497885403,0
-314.59450988848727,991.9745549834595,280.4526806319748,-81.07502646664477,-687.7715039379259,0
-203.7093427482596,362.71954028067796,637.3059819057289,773.2105508092922,-688.0778496767507,0
-248.0183086928674,959.5408773287471,-173.25855762669846,347.2324659462837,-687.8768254200925,0
-194.08225149671816,784.6333014515892,1714.8104011903613,-615.5426342258868,-687.935308706727,0
-304.14838329218776,943.6676887645306,203.03450857029657,397.52438530136396,-687.9724824195868,0
-282.05066620605953,545.3291687852127,1430.2176323475824,372.5008139076225,-688.0936956855961,0
-230.16086581815586,810.2473992931983,466.2884271713796,521.1579429571693,-687.8716713367165,0
-283.28795677305243,887.4984370846926,190.9323822535265,433.06672213821105,-687.9805946410946,1
-249.81728960933248,774.8383849083023,410.92812583814447,870.6232484869865,-687.7787527958632,0
-236.70736206282663,854.6055076294778,-333.83049682202807,-103.03445113369042,-687.9724712867802,0
-277.87011437840465,615.7678098458427,1251.6826206508895,208.68881848637434,-687.9536228575039,0
-276.3296455730773,1452.9582912408187,357.69856962852657,-8.414747715956565,-688.0843558162895,0
-253.22266090279123,642.8597739592952,1306.2777566312561,925.6235630357457,-688.057772328289,0
-293.213120386168,772.0080682774462,55.96893592567602,283.19257888389086,-687.9878523640233,0
-240.34664775027989,1377.3389722749735,-68.1228715449414,590.4073803216085,-688.0187879622858,0
-169.94458761229572,1660.6493324987453,407.44771567969275,-183.2810439494515,-688.051584536871,0
-217.9931691978277,887.1887901660004,927.4213264987873,1067.9474978269416,-688.0219990713802,0
-297.2830177644897,991.6185495538531,1036.3676893489564,-174.14781653179017,-687.9600547869132,0
-199.283546151963,136.63338235453534,581.6468643423594,-16.013973571770606,-687.9531654283675,0
-224.1683702952723,1004.8492666484725,-41.12331743311529,-0.6661798111904318,-687.8529446572375,0
-238.52245666314533,1295.0110632006974,589.1355387143308,516.9031641472338,-687.9932020369326,0
-279.84686763474645,1259.1236937560855,1027.6748888455859,-163.80759387126113,-688.0070373126227,0
-257.07167948057173,1660.1100664345067,745.5556112069387,-325.67335328271633,-687.9698740189295,0
-260.1868016991767,351.90130628750535,411.59192517544653,82.75743165023819,-687.9905462632923,0
-266.27374914462854,1590.5890272663592,282.13632557255323,216.93613620584918,-687.9672409826268,0
-269.95357851544185,938.666450630437,496.6631816716917,228.81935231482365,-688.0288359779428,0
-258.6884852391816,1257.5425425817798,374.0795679327904,261.2178943789561,-687.9498658371036,0
-235.1883620566909,1163.085391561248,376.9125787482003,-162.64397417328513,-688.0564976604948,0
-212.56370324404133,1262.1928139046174,788.670225791572,517.7276728984127,-687.9751506360764,0
-274.47102179526166,442.23265017538233,-80.68711466993727,676.0977010084622,-688.0006659646824,0
-211.1626856129164,813.89641148332,125.86727950159963,-234.93731024751344,-688.0079768211328,0
-197.467097673721,393.614324272313,1522.361294362631,-134.70774401906698,-687.9050114489545,0
-256.39420625130845,751.2872893129673,-171.72250493975514,158.45352187446628,-688.0518477026677,0
-314.2975078932051,957.4453560902433,146.27633020493386,862.6041326454168,-687.8857687563589,1
-186.94444713453154,582.5217199720307,532.0567536884536,-837.8006064491399,-687.9844034385453,0
-247.20741201054108,973.5805107215059,442.80367835197376,223.619828400027,-688.1714995755635,0
-241.26289772052203,1127.8586095099565,1133.0005849372328,342.96182482335286,-687.97277916086,0
-209.2750895476134,-202.68213514223612,206.51361830923935,-105.16410669884044,-687.9653755223251,1
-333.7873237740546,1519.5097923457802,339.08293378068765,323.2358887382884,-687.9455525380944,0
-203.33719033999938,29.342196464023687,520.1484663577161,650.0366267609597,-687.9702590436262,0
-286.7725992594901,618.5830322798496,267.5168827196087,-87.48473673540263,-687.9744777300696,0
-194.07472069764674,621.6393274477773,220.1508964833116,378.92197354133464,-687.9761713127382,0
-301.01604229864625,872.7696254357652,414.5421674243476,582.6922475858929,-688.0375249665299,0
-213.89666400502375,855.6073414896043,-89.98295183468542,-319.62676595758387,-687.81387045617,0
-256.9469120637368,1340.0614761629745,-390.0718136812511,1239.1586866454277,-687.8939851130716,0
-260.54716797575793,758.0289154881016,831.2869477743066,464.7914724716005,-687.9486737265115,0
-250.5097477006822,1164.2170589113082,-406.8638929172748,50.67017982941917,-688.089443128041,1
-228.13299872942434,584.8958694971956,-321.8011557167754,-116.21433497326734,-687.9512263514063,0
-258.6547107764712,351.9542309721086,-388.44641724249425,226.51908052101,-688.0074084588691,0
-260.6466868531761,826.6364471793722,679.0207272104685,531.8455003699884,-687.9514454243596,0
-262.9978251856122,913.0271754181374,294.3693999930002,-451.46186348577066,-687.8786952900759,0
-216.8696325854308,1832.7097650389992,1604.2375368616094,-267.1896888676324,-687.988527698895,0
-156.2611720887088,882.4358157723833,586.0933348961856,-403.50181841428525,-687.9511546021328,0
-178.10595818088183,1504.048882239656,158.99557286353973,40.779179963395876,-688.0497404086898,0
-282.999647886513,6.737694811870597,421.57804629293895,793.7833423888625,-687.9353690949584,0
-199.42694218401286,1404.109219770075,190.58383883649725,-102.67440996957674,-688.0182133204528,0
-315.6349129469707,916.5712078499345,-988.2443146657272,430.9153854085057,-687.957187971444,0
-233.1514447402643,1396.5060721785026,563.3851777922365,841.7582608138819,-687.9148612010789,0
-279.4554700536355,790.0912751594833,-666.6576297522533,-159.03191903051788,-687.9920362886277,1
-230.33100080707553,549.9800707253619,-159.1441233444025,-548.2239544994877,-688.0086126605756,0
-177.3931965430935,1028.4077182662818,933.7775898003977,-158.18815562812534,-688.0837940095178,0
-296.9415218028509,855.935063172393,-533.0765381168139,-200.26801908612174,-688.0078388005018,0
-300.7047338060861,-93.24631287563113,608.8147327276885,215.43535849873703,-687.90277378904,0
-292.7711175836865,1257.355599949579,1228.6399808662497,300.88703953120256,-688.0096529126384,0
-245.45174986885445,593.339026363948,51.84610478343609,467.1924499979094,-687.9734188547754,1
-205.50034874163953,694.2098092781632,293.4005932878054,-26.444616531256173,-688.0489157608517,0
-220.2245214910796,1925.1560570080132,272.8742643397351,-71.46660716523462,-688.0200707791997,0
-276.5385457511708,1674.142079065985,104.74762374286593,-33.85282014235452,-688.0581627472621,0
-239.8522963623367,869.9401283371959,-104.60150427846759,-155.33455548766204,-687.8447619037485,0
-249.68702438571094,949.0552653549476,516.8147961358407,748.1687433286953,-688.0431469887983,0
-265.859698412524,822.2899405174747,-396.6000290220484,-164.5423414722357,-687.8821788605933,0
-222.26772038011788,1340.3250567617893,169.4427723571108,13.375781200353458,-688.1003084087066,0
-215.79564558431383,1415.0704817098315,1005.948366890612,830.9039671711539,-687.9302384127402,0
-192.2417147981036,807.5317999051019,-419.51729887996123,537.2876301901388,-688.1015260163464,0
-244.50493767854425,1348.8761010471715,626.117281640408,1097.1817276126396,-688.1139947715741,0
-254.04273693662103,909.6042743764409,-208.06352446839378,-258.3865925355904,-688.0277506527693,1
-292.3648833457247,850.8468782808578,162.50543354673152,322.8850235334676,-687.9127462929222,0
-228.99282306319475,709.3367191017268,606.2256983550457,606.1741465166358,-687.9284335052585,0
-180.8558827553182,1361.454333566259,1323.1914199470373,-787.1134366248375,-687.9552800144617,0
-263.12860579859506,842.8915322152477,61.5081735707422,353.8085572999616,-688.1018697697126,0
-235.71444174079699,539.9802260646514,213.79483856259415,370.5172271295635,-687.9566572723381,0
-211.19804428107315,447.3397399645905,423.6350575142466,548.3662560079567,-687.9349252688042,0
-234.87934148640184,1420.405521726927,260.86665918804704,-46.32005870257703,-687.9184040243952,0
-256.55175545298556,1427.0380098950154,648.8746021803374,-48.89526289552424,-687.9366809082845,0
-284.94203203606395,1344.9439567850786,-234.58826965126275,680.0106229534442,-687.9380280886389,0
-257.1219776350933,1258.9534099137993,719.6512057039865,722.793644123634,-687.8610651478311,0
-237.64212303050283,493.1151134523292,193.2333833996907,169.01774585625108,-687.8794820501566,0
-268.1207250446121,726.753493500491,1388.1631982565195,156.12094500233502,-688.0115609012005,0
-221.64838699560426,875.136853043871,-230.81169809396965,608.4591825798818,-688.0202028106048,0
-249.27704430773915,869.51411927702,579.0384703577413,-668.1176150345177,-687.9885045803097,0
-208.52525239327204,1494.1286147511287,-31.657307197348302,560.9366043810167,-688.0213101355972,0
-265.03568375377876,750.619959564981,518.389738475514,592.8385862210172,-687.942359682262,0
-255.67360119703207,1354.4906851712385,62.65718850595459,166.81747645180187,-687.8860950562473,0
-230.97049299516533,683.0246088641076,-292.4904996773204,320.10032484216214,-688.0841961004076,0
-258.9288256008844,1453.6157338934436,762.3672067737336,-601.9897092732032,-687.9472946348964,0
-262.9491064547655,304.85428859721674,631.4985315238606,3.08942234578015,-688.0000803222922,0
-246.24456783565452,608.281450936609,511.8558005560916,-37.035619281641914,-688.0041530179635,0
-213.49676795443796,1414.142807779625,-390.33923994849874,492.3972139689625,-687.8550993725238,0
-192.22305923314448,1145.1602153968638,-64.7110452491363,446.1479928495788,-688.0296069432453,0
-263.8459368168123,1080.853796797527,61.60821031344227,-255.4903941271836,-687.9268784694474,0
-180.54507618895175,1483.7255023290083,817.5809761478561,584.0774846905548,-687.9136474366214,0
-233.96326219391935,1322.3165822293863,-220.1936624041981,276.1100494611261,-687.9689479733788,0
-247.94595660874225,685.334511356751,724.2318060099251,-125.74978466645331,-688.0037985514299,0
-275.5641481132358,1306.077541224297,458.12613201821347,15.296538771804393,-687.9914540401514,0
-250.7735039287016,1661.210889048826,-154.27228455052318,464.1311855691068,-687.9264099273837,0
-284.1982580658585,1588.4718622060946,733.6281090631471,-3.2284925173121337,-688.1057985306738,0
-242.2833401149558,880.4710071747004,-51.36858201024722,-214.89182618977776,-687.8958884204932,0
-324.62886211458033,1048.6300423643538,370.2693959673798,393.68412328078847,-687.9853654994546,0
-239.86638500955203,553.5332314174173,439.38542553612604,390.4962440967827,-687.9511097226033,0
-236.58619989745716,466.81570587764264,168.65060268038542,-29.141886250706477,-687.983994639015,0
-199.7154972836673,735.5409900101143,-107.79184625993764,411.25720715660174,-687.8590966701164,0
-298.45416550940547,1825.4391053707936,671.5761847843452,605.6851087284311,-687.8498298778721,0
-214.2623211909851,849.6567684139669,1072.8369557185151,297.8792672858426,-687.8788077464574,0
-205.6970941571637,390.48254614201625,861.1384496113117,125.47295421914798,-687.9520855269574,0
-246.12970426788655,942.1630793097793,1225.7505397373266,-342.40510105374074,-688.0952511764139,0
-323.78443578747044,1402.1864861053655,77.26913768898186,249.5282302641968,-687.9715464472988,0
-284.3267694337115,1300.2372161225862,400.2563995141182,103.41591779095334,-687.9447999735653,0
-223.75424617992107,452.27042113126464,900.4470572894517,769.9828552432701,-688.072457360074,0
-240.43082195339727,758.6114049572949,813.6031739828787,-283.2413896970624,-687.8373744561235,0
-311.52046148707814,787.0141151575963,681.1359216204893,-73.77365818774581,-688.0276177575862,0
-242.54381948297515,937.8492283298835,466.95696833038494,536.4833815794216,-687.9930732712671,0
-238.8744854914546,664.1497408940113,39.32314070810793,84.84246645425668,-688.0010984418118,0
-267.8349386197744,1447.2360394730713,336.9361566050336,-64.51916346478106,-687.9605584903084,0
-246.99146677238036,345.5259714063517,314.784747660889,63.54279315727834,-687.9759653911045,0
-223.57498421000636,965.4419717743372,1077.9565573154728,192.71133895980483,-687.8260515294476,0
-268.28612724780334,540.9866833704517,737.6392210112958,736.1046333545248,-688.0688162201768,0
-258.34423495506013,615.3550882456636,535.4133901188497,201.27386677513923,-687.8591937935041,0
-255.0054812320376,1545.3398087633257,306.43771561346796,563.2605326375678,-687.9451237951588,0
-185.72130265141993,209.63532872995836,-117.9409752570997,920.7746044321049,-688.0191429018951,0
-276.16429425563524,491.2636846121879,1038.2108618896696,-297.7760916397822,-687.9609915853611,0
-260.93090734628305,1386.9041063815755,182.1465524569889,361.34211752723024,-688.0528426628221,0
-165.2161352451967,789.2101339894394,468.3696260654937,850.9149764030878,-688.0078628152895,0
-188.07700954467614,708.7067912378784,799.8369755334384,-28.881909541778924,-688.0670643402171,0
-235.29392197098997,1201.1418292617823,-193.95498754030643,76.03449253418786,-687.8703222886484,0
-228.30159856402105,716.3207368673852,165.22503280558362,966.8381986674833,-688.0740586392632,0
-253.15092505633504,215.40473725900006,1121.395206044948,194.50327056376094,-687.9490088531003,0
-146.56168536415595,623.4622756477282,1338.2758406520734,42.98493744529907,-687.9806875923277,0
-151.48834149584803,825.9782947988069,-223.19781852481094,308.66978481310264,-687.9760109871618,0
-237.08411547884455,838.8550676780663,1571.7601917251877,417.2175435484193,-688.0454362326835,0
-246.225659647984,526.9039170678536,340.1309623713338,-162.29062632478343,-687.8005791096846,0
-276.97768034556844,1223.4649125648477,302.24817268449726,-260.23525861496495,-687.9475102606202,0
-235.81790030115388,1163.0739715791901,-847.1216936476555,-290.424728333184,-687.8890365359822,0
-285.7300169808152,996.4820442951334,-165.02446399157998,486.2861561592676,-687.8910591417082,0
